firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source
MI913276,Plunkett Cooney - Gladwin Office,Springfield,Gladwin,MI,Litigation,1950,8,(217)-674-1652,legal751.com,Michigan State Bar - dir.michbar.org
MI523202,Smith & Associates,Springfield,Gladwin,MI,Real Estate,1989,4,(773)-684-7165,firm395.com,Michigan State Bar - dir.michbar.org
MI241688,Warner Norcross & Judd - Gladwin Office,Springfield,Gladwin,MI,Civil,1955,3,(833)-706-1771,firm450.com,Michigan State Bar - dir.michbar.org
MI148230,Williams & Associates,Springfield,Gladwin,MI,Corporate,1967,37,(784)-636-7288,firm45.com,Michigan State Bar - dir.michbar.org
MI272692,Associates,Springfield,Gogebic,MI,General,1961,47,(772)-745-8332,legal444.com,Michigan State Bar - dir.michbar.org
MI959521,Bodman - Gogebic Office,Springfield,Gogebic,MI,Civil,1973,44,(200)-333-8514,firm886.com,Michigan State Bar - dir.michbar.org
MI886282,Braun Kendrick Finkbeiner - Gogebic Office,Springfield,Gogebic,MI,Multi-specialty,2011,49,(430)-838-7640,legal369.com,Michigan State Bar - dir.michbar.org
MI196261,Counsel,Springfield,Gogebic,MI,Real Estate,1986,29,(816)-484-2460,firm284.com,Michigan State Bar - dir.michbar.org
MI872308,Dickinson Wright - Gogebic Office,Springfield,Gogebic,MI,Multi-specialty,2001,34,(858)-855-5682,firm992.com,Michigan State Bar - dir.michbar.org
MI509115,Fraser Trebilcock - Gogebic Office,Springfield,Gogebic,MI,Real Estate,2006,24,(617)-438-7501,legal551.com,Michigan State Bar - dir.michbar.org
MI453103,Garcia & Associates,Springfield,Gogebic,MI,Litigation,2009,9,(319)-317-6455,law275.com,Michigan State Bar - dir.michbar.org
MI842334,"Jaffe, Raitt, Heuer & Weiss - Gogebic Office",Springfield,Gogebic,MI,Family,2001,45,(733)-839-9048,firm604.com,Michigan State Bar - dir.michbar.org
MI289120,Legal Group,Springfield,Gogebic,MI,Family,2012,26,(481)-373-5235,firm571.com,Michigan State Bar - dir.michbar.org
MI799524,Miller & Associates,Springfield,Gogebic,MI,Family,1987,19,(949)-683-9775,law52.com,Michigan State Bar - dir.michbar.org
MI753431,Varnum - Gogebic Office,Springfield,Gogebic,MI,Litigation,1971,44,(516)-420-6451,firm983.com,Michigan State Bar - dir.michbar.org
MI611264,Warner Norcross & Judd - Gogebic Office,Springfield,Gogebic,MI,Litigation,2001,35,(353)-728-5232,firm945.com,Michigan State Bar - dir.michbar.org
MI432270,Williams & Associates,Springfield,Gogebic,MI,Civil,1993,19,(913)-290-8670,legal826.com,Michigan State Bar - dir.michbar.org
MI108131,Associates,Springfield,Grand Traverse,MI,Family,1990,45,(803)-267-8858,law148.com,Michigan State Bar - dir.michbar.org
MI725481,Brown & Associates,Springfield,Grand Traverse,MI,General,1960,29,(726)-852-3989,legal71.com,Michigan State Bar - dir.michbar.org
MI114552,Clark Hill - Grand Traverse Office,Springfield,Grand Traverse,MI,Civil,2005,19,(671)-603-1899,firm525.com,Michigan State Bar - dir.michbar.org
MI576407,Counsel,Springfield,Grand Traverse,MI,Real Estate,2015,15,(234)-893-7499,firm256.com,Michigan State Bar - dir.michbar.org
MI752106,Davis & Associates,Springfield,Grand Traverse,MI,Family,1960,24,(933)-242-1125,law453.com,Michigan State Bar - dir.michbar.org
MI903828,Dykema - Grand Traverse Office,Springfield,Grand Traverse,MI,Multi-specialty,1961,35,(601)-486-7787,legal885.com,Michigan State Bar - dir.michbar.org
MI474114,Garan Lucow Miller - Grand Traverse Office,Springfield,Grand Traverse,MI,Real Estate,1968,39,(807)-269-2989,firm585.com,Michigan State Bar - dir.michbar.org
MI573291,Johnson & Associates,Springfield,Grand Traverse,MI,Family,1967,13,(324)-784-5839,legal699.com,Michigan State Bar - dir.michbar.org
MI947881,Jones & Associates,Springfield,Grand Traverse,MI,General,1964,50,(767)-289-5203,law141.com,Michigan State Bar - dir.michbar.org
MI620833,Law Firm,Springfield,Grand Traverse,MI,Multi-specialty,1977,40,(915)-850-6843,firm988.com,Michigan State Bar - dir.michbar.org
MI624027,Legal Group,Springfield,Grand Traverse,MI,Family,1990,28,(325)-457-8661,legal302.com,Michigan State Bar - dir.michbar.org
MI784974,Partners,Springfield,Grand Traverse,MI,Real Estate,1997,5,(327)-548-3816,legal824.com,Michigan State Bar - dir.michbar.org
MI975298,Plunkett Cooney - Grand Traverse Office,Springfield,Grand Traverse,MI,Civil,2014,24,(869)-511-8569,legal648.com,Michigan State Bar - dir.michbar.org
MI116350,Rodriguez & Associates,Springfield,Grand Traverse,MI,Real Estate,1970,13,(914)-321-2964,legal82.com,Michigan State Bar - dir.michbar.org
MI758313,Sinas Dramis Busema - Grand Traverse Office,Springfield,Grand Traverse,MI,General,2010,9,(436)-555-4929,firm504.com,Michigan State Bar - dir.michbar.org
MI907300,Smith & Associates,Springfield,Grand Traverse,MI,Corporate,2017,50,(266)-429-6580,firm417.com,Michigan State Bar - dir.michbar.org
MI845355,Williams & Associates,Springfield,Grand Traverse,MI,General,1977,44,(628)-224-5258,legal64.com,Michigan State Bar - dir.michbar.org
MI236842,Associates,Springfield,Gratiot,MI,Corporate,1958,46,(567)-243-8900,legal487.com,Michigan State Bar - dir.michbar.org
MI341511,Braun Kendrick Finkbeiner - Gratiot Office,Springfield,Gratiot,MI,General,2012,46,(524)-730-3320,law673.com,Michigan State Bar - dir.michbar.org
MI538486,Breen Tomlinson Fromm - Gratiot Office,Springfield,Gratiot,MI,General,2000,25,(952)-898-4804,law117.com,Michigan State Bar - dir.michbar.org
MI468472,Brown & Associates,Springfield,Gratiot,MI,General,1999,41,(591)-677-7741,law92.com,Michigan State Bar - dir.michbar.org
MI216999,Butzel Long - Gratiot Office,Springfield,Gratiot,MI,Real Estate,1994,45,(530)-366-6215,firm838.com,Michigan State Bar - dir.michbar.org
MI920124,Counsel,Springfield,Gratiot,MI,Real Estate,1976,45,(975)-291-1006,firm109.com,Michigan State Bar - dir.michbar.org
MI124105,Dzurus PC - Gratiot Office,Springfield,Gratiot,MI,Multi-specialty,1998,48,(544)-451-8388,law678.com,Michigan State Bar - dir.michbar.org
MI976238,Garcia & Associates,Springfield,Gratiot,MI,Family,1996,32,(346)-718-7349,law499.com,Michigan State Bar - dir.michbar.org
MI139492,"Jaffe, Raitt, Heuer & Weiss - Gratiot Office",Springfield,Gratiot,MI,Civil,1964,17,(914)-421-6171,legal191.com,Michigan State Bar - dir.michbar.org
MI389016,Johnson & Associates,Springfield,Gratiot,MI,Corporate,1966,29,(232)-383-9405,legal486.com,Michigan State Bar - dir.michbar.org
MI139027,Law Firm,Springfield,Gratiot,MI,General,2012,40,(253)-582-2510,law417.com,Michigan State Bar - dir.michbar.org
MI114277,Legal Group,Springfield,Gratiot,MI,Civil,1962,33,(527)-541-1550,legal626.com,Michigan State Bar - dir.michbar.org
MI787817,Partners,Springfield,Gratiot,MI,Real Estate,2003,16,(397)-613-6776,legal702.com,Michigan State Bar - dir.michbar.org
MI641256,Rodriguez & Associates,Springfield,Gratiot,MI,Corporate,2002,42,(918)-658-3791,firm221.com,Michigan State Bar - dir.michbar.org
MI557573,Smith & Associates,Springfield,Gratiot,MI,Family,2012,2,(524)-536-7377,firm244.com,Michigan State Bar - dir.michbar.org
MI904663,Varnum - Gratiot Office,Springfield,Gratiot,MI,Family,2015,9,(928)-856-4010,legal845.com,Michigan State Bar - dir.michbar.org
MI781004,Warner Norcross & Judd - Gratiot Office,Springfield,Gratiot,MI,Multi-specialty,1994,25,(379)-612-6805,firm973.com,Michigan State Bar - dir.michbar.org
MI839867,Williams & Associates,Springfield,Gratiot,MI,General,1956,27,(861)-465-6204,firm503.com,Michigan State Bar - dir.michbar.org
MI934368,Associates,Springfield,Grayling,MI,Corporate,1971,36,(849)-556-7075,legal963.com,Michigan State Bar - dir.michbar.org
MI986793,Breen Tomlinson Fromm - Grayling Office,Springfield,Grayling,MI,Civil,2010,29,(917)-914-6977,law539.com,Michigan State Bar - dir.michbar.org
MI236991,Dickinson Wright - Grayling Office,Springfield,Grayling,MI,Real Estate,1982,23,(665)-402-9433,firm910.com,Michigan State Bar - dir.michbar.org
MI346353,Latham & Watkins - Grayling Office,Springfield,Grayling,MI,Litigation,1954,9,(318)-421-2573,law327.com,Michigan State Bar - dir.michbar.org
MI303610,Law Firm,Springfield,Grayling,MI,Family,1993,11,(932)-975-4391,firm613.com,Michigan State Bar - dir.michbar.org
MI659365,Legal Group,Springfield,Grayling,MI,Corporate,1950,21,(810)-591-7947,legal659.com,Michigan State Bar - dir.michbar.org
MI134805,Miller & Associates,Springfield,Grayling,MI,Corporate,2009,8,(640)-282-4760,law994.com,Michigan State Bar - dir.michbar.org
MI616173,"Miller, Canfield, Paddock and Stone, PLC - Grayling Office",Springfield,Grayling,MI,Family,1990,26,(243)-601-8608,law916.com,Michigan State Bar - dir.michbar.org
MI613113,Partners,Springfield,Grayling,MI,General,1967,19,(583)-706-1466,firm748.com,Michigan State Bar - dir.michbar.org
MI282763,Williams & Associates,Springfield,Grayling,MI,Multi-specialty,1960,40,(290)-897-9187,law213.com,Michigan State Bar - dir.michbar.org
MI619001,Associates,Springfield,Greenville,MI,General,1992,28,(863)-627-8863,legal795.com,Michigan State Bar - dir.michbar.org
MI367202,Butzel Long - Greenville Office,Springfield,Greenville,MI,Litigation,1966,3,(698)-582-2304,legal144.com,Michigan State Bar - dir.michbar.org
MI220279,Dykema - Greenville Office,Springfield,Greenville,MI,Litigation,1992,46,(635)-774-1763,legal660.com,Michigan State Bar - dir.michbar.org
MI724451,Fraser Trebilcock - Greenville Office,Springfield,Greenville,MI,Multi-specialty,1956,48,(869)-762-7873,legal982.com,Michigan State Bar - dir.michbar.org
MI852791,Honigman - Greenville Office,Springfield,Greenville,MI,Litigation,2019,11,(936)-488-2868,firm176.com,Michigan State Bar - dir.michbar.org
MI567128,"Jaffe, Raitt, Heuer & Weiss - Greenville Office",Springfield,Greenville,MI,Civil,2009,48,(515)-581-9079,legal460.com,Michigan State Bar - dir.michbar.org
MI569644,Legal Group,Springfield,Greenville,MI,Litigation,2018,6,(954)-623-6031,legal145.com,Michigan State Bar - dir.michbar.org
MI199799,Partners,Springfield,Greenville,MI,Family,1980,12,(967)-722-6906,firm688.com,Michigan State Bar - dir.michbar.org
MI599163,Smith & Associates,Springfield,Greenville,MI,Litigation,1990,14,(668)-803-4244,firm82.com,Michigan State Bar - dir.michbar.org
MI347058,Associates,Springfield,Houghton,MI,General,2007,37,(510)-808-9277,legal312.com,Michigan State Bar - dir.michbar.org
MI901138,Counsel,Springfield,Houghton,MI,Litigation,1984,24,(544)-385-8171,legal891.com,Michigan State Bar - dir.michbar.org
MI499621,Dzurus PC - Houghton Office,Springfield,Houghton,MI,Multi-specialty,1975,20,(206)-680-8832,firm318.com,Michigan State Bar - dir.michbar.org
MI452362,Garcia & Associates,Springfield,Houghton,MI,Litigation,2014,31,(568)-619-2422,law348.com,Michigan State Bar - dir.michbar.org
MI938159,"Jaffe, Raitt, Heuer & Weiss - Houghton Office",Springfield,Houghton,MI,Litigation,1980,8,(555)-422-5964,firm426.com,Michigan State Bar - dir.michbar.org
MI909756,Johnson & Associates,Springfield,Houghton,MI,Civil,1994,14,(806)-703-4658,firm454.com,Michigan State Bar - dir.michbar.org
MI983502,Law Firm,Springfield,Houghton,MI,Litigation,1967,38,(900)-930-5965,legal612.com,Michigan State Bar - dir.michbar.org
MI381672,"Miller, Canfield, Paddock and Stone, PLC - Houghton Office",Springfield,Houghton,MI,Corporate,1983,29,(441)-525-1409,law61.com,Michigan State Bar - dir.michbar.org
MI126638,Rodriguez & Associates,Springfield,Houghton,MI,Civil,2014,19,(859)-278-6108,legal562.com,Michigan State Bar - dir.michbar.org
MI634206,Smith & Associates,Springfield,Houghton,MI,General,2013,4,(875)-655-5155,firm660.com,Michigan State Bar - dir.michbar.org
MI227071,Brown & Associates,Springfield,Huron,MI,Litigation,1984,34,(895)-450-8039,firm903.com,Michigan State Bar - dir.michbar.org
MI829620,Fraser Trebilcock - Huron Office,Springfield,Huron,MI,Corporate,2000,40,(938)-954-4942,firm927.com,Michigan State Bar - dir.michbar.org
MI289105,"Jaffe, Raitt, Heuer & Weiss - Huron Office",Springfield,Huron,MI,Family,1958,19,(535)-685-5140,firm835.com,Michigan State Bar - dir.michbar.org
MI102786,Kitch Drutchas Wagner - Huron Office,Springfield,Huron,MI,Civil,1983,44,(239)-674-3018,firm892.com,Michigan State Bar - dir.michbar.org
MI360511,Partners,Springfield,Huron,MI,Litigation,1986,15,(290)-836-6299,law168.com,Michigan State Bar - dir.michbar.org
MI556651,Varnum - Huron Office,Springfield,Huron,MI,Litigation,1971,30,(526)-234-8070,firm155.com,Michigan State Bar - dir.michbar.org
MI739664,Associates,Lansing,Ingham,MI,Real Estate,1983,10,(707)-692-2554,law758.com,Michigan State Bar - dir.michbar.org
MI666496,Braun Kendrick Finkbeiner - Ingham Office,Lansing,Ingham,MI,Real Estate,1984,37,(739)-354-6497,legal444.com,Michigan State Bar - dir.michbar.org
MI675181,Brown & Associates,Lansing,Ingham,MI,Multi-specialty,1953,8,(810)-316-1198,law370.com,Michigan State Bar - dir.michbar.org
MI772555,Davis & Associates,Lansing,Ingham,MI,Real Estate,1979,46,(642)-472-7264,legal865.com,Michigan State Bar - dir.michbar.org
MI457377,Dykema - Ingham Office,Lansing,Ingham,MI,Litigation,1955,1,(370)-247-9556,law621.com,Michigan State Bar - dir.michbar.org
MI227711,Jones & Associates,Lansing,Ingham,MI,Real Estate,2010,38,(476)-781-3962,firm131.com,Michigan State Bar - dir.michbar.org
MI908069,Law Firm,Lansing,Ingham,MI,Litigation,1991,15,(428)-296-3262,law779.com,Michigan State Bar - dir.michbar.org
MI881385,"Miller, Canfield, Paddock and Stone, PLC - Ingham Office",Lansing,Ingham,MI,Litigation,1991,18,(612)-660-1976,legal859.com,Michigan State Bar - dir.michbar.org
MI885149,Plunkett Cooney - Ingham Office,Lansing,Ingham,MI,General,1964,33,(792)-638-3404,legal910.com,Michigan State Bar - dir.michbar.org
MI411099,Rodriguez & Associates,Lansing,Ingham,MI,Corporate,2007,6,(534)-752-1815,law167.com,Michigan State Bar - dir.michbar.org
MI579823,Varnum - Ingham Office,Lansing,Ingham,MI,Multi-specialty,1992,7,(729)-320-3265,legal364.com,Michigan State Bar - dir.michbar.org
MI773522,Davis & Associates,Springfield,Ionia,MI,General,1950,37,(440)-963-6463,legal570.com,Michigan State Bar - dir.michbar.org
MI761574,Garcia & Associates,Springfield,Ionia,MI,Family,2009,33,(665)-284-8632,legal892.com,Michigan State Bar - dir.michbar.org
MI778563,Johnson & Associates,Springfield,Ionia,MI,Real Estate,1969,21,(629)-422-9203,legal430.com,Michigan State Bar - dir.michbar.org
MI672984,Jones & Associates,Springfield,Ionia,MI,Civil,2003,44,(424)-249-1072,firm944.com,Michigan State Bar - dir.michbar.org
MI576321,Law Firm,Springfield,Ionia,MI,Litigation,1974,6,(551)-469-8097,legal185.com,Michigan State Bar - dir.michbar.org
MI203215,Miller & Associates,Springfield,Ionia,MI,Multi-specialty,1964,29,(403)-872-6501,legal51.com,Michigan State Bar - dir.michbar.org
MI851518,Partners,Springfield,Ionia,MI,Multi-specialty,1998,34,(935)-653-5235,law841.com,Michigan State Bar - dir.michbar.org
MI330752,Associates,Springfield,Iosco,MI,Corporate,2019,2,(363)-946-9177,law936.com,Michigan State Bar - dir.michbar.org
MI289167,Bodman - Iosco Office,Springfield,Iosco,MI,General,2015,15,(498)-612-4271,firm725.com,Michigan State Bar - dir.michbar.org
MI721278,Counsel,Springfield,Iosco,MI,Real Estate,1981,37,(413)-997-6782,firm702.com,Michigan State Bar - dir.michbar.org
MI366182,Garan Lucow Miller - Iosco Office,Springfield,Iosco,MI,Corporate,1959,18,(798)-285-9159,legal790.com,Michigan State Bar - dir.michbar.org
MI903555,Garcia & Associates,Springfield,Iosco,MI,Corporate,1957,6,(864)-432-3933,firm790.com,Michigan State Bar - dir.michbar.org
MI152575,Johnson & Associates,Springfield,Iosco,MI,Litigation,1993,10,(918)-653-6001,firm492.com,Michigan State Bar - dir.michbar.org
MI599601,Kitch Drutchas Wagner - Iosco Office,Springfield,Iosco,MI,Litigation,1979,16,(483)-294-4686,legal955.com,Michigan State Bar - dir.michbar.org
MI855798,Law Firm,Springfield,Iosco,MI,Corporate,1953,36,(500)-301-7900,firm881.com,Michigan State Bar - dir.michbar.org
MI804375,Miller & Associates,Springfield,Iosco,MI,Civil,2004,36,(509)-454-3495,legal896.com,Michigan State Bar - dir.michbar.org
MI390365,Miller Johnson - Iosco Office,Springfield,Iosco,MI,Corporate,2010,4,(243)-341-8805,legal56.com,Michigan State Bar - dir.michbar.org
MI831803,Varnum - Iosco Office,Springfield,Iosco,MI,Corporate,1989,25,(657)-946-1354,legal968.com,Michigan State Bar - dir.michbar.org
MI484745,Bodman - Iron Office,Springfield,Iron,MI,Litigation,1997,9,(968)-524-5074,legal147.com,Michigan State Bar - dir.michbar.org
MI655293,Davis & Associates,Springfield,Iron,MI,Real Estate,1960,38,(935)-553-3835,legal766.com,Michigan State Bar - dir.michbar.org
MI863616,Dickinson Wright - Iron Office,Springfield,Iron,MI,Litigation,1955,14,(226)-965-8226,law649.com,Michigan State Bar - dir.michbar.org
MI205318,Fraser Trebilcock - Iron Office,Springfield,Iron,MI,Real Estate,1969,30,(280)-345-6068,law147.com,Michigan State Bar - dir.michbar.org
MI429903,Johnson & Associates,Springfield,Iron,MI,Civil,2011,7,(512)-450-3089,legal322.com,Michigan State Bar - dir.michbar.org
MI244565,Jones & Associates,Springfield,Iron,MI,Multi-specialty,2016,44,(476)-333-4473,firm154.com,Michigan State Bar - dir.michbar.org
MI680706,Legal Group,Springfield,Iron,MI,Multi-specialty,1995,15,(294)-227-8030,law527.com,Michigan State Bar - dir.michbar.org
MI401209,Partners,Springfield,Iron,MI,General,1954,9,(938)-317-6015,law510.com,Michigan State Bar - dir.michbar.org
MI258340,Varnum - Iron Office,Springfield,Iron,MI,Real Estate,1959,37,(353)-225-3786,legal601.com,Michigan State Bar - dir.michbar.org
MI471672,Associates,Springfield,Isabella,MI,Family,1967,20,(592)-295-4260,legal876.com,Michigan State Bar - dir.michbar.org
MI421357,Counsel,Springfield,Isabella,MI,Corporate,2015,33,(605)-904-4543,legal694.com,Michigan State Bar - dir.michbar.org
MI352983,Dykema - Isabella Office,Springfield,Isabella,MI,Corporate,1979,38,(542)-456-8991,firm417.com,Michigan State Bar - dir.michbar.org
MI880532,Dzurus PC - Isabella Office,Springfield,Isabella,MI,Multi-specialty,1959,29,(801)-639-6760,legal232.com,Michigan State Bar - dir.michbar.org
MI905853,Johnson & Associates,Springfield,Isabella,MI,Civil,1976,44,(754)-733-8195,firm726.com,Michigan State Bar - dir.michbar.org
MI789501,Law Firm,Springfield,Isabella,MI,Multi-specialty,2006,14,(571)-207-3984,legal227.com,Michigan State Bar - dir.michbar.org
MI817163,Miller & Associates,Springfield,Isabella,MI,Corporate,1999,30,(704)-887-4751,firm899.com,Michigan State Bar - dir.michbar.org
MI262464,Partners,Springfield,Isabella,MI,General,1957,27,(703)-684-5244,legal384.com,Michigan State Bar - dir.michbar.org
MI889489,Plunkett Cooney - Isabella Office,Springfield,Isabella,MI,Corporate,1996,46,(245)-636-5375,law490.com,Michigan State Bar - dir.michbar.org
MI892317,Williams & Associates,Springfield,Isabella,MI,Corporate,2012,4,(833)-738-3128,firm612.com,Michigan State Bar - dir.michbar.org
MI511145,Associates,Springfield,Ithaca,MI,General,1952,23,(320)-976-6538,legal724.com,Michigan State Bar - dir.michbar.org
MI286033,Counsel,Springfield,Ithaca,MI,Litigation,1989,48,(429)-923-2531,legal389.com,Michigan State Bar - dir.michbar.org
MI813796,Dickinson Wright - Ithaca Office,Springfield,Ithaca,MI,Civil,1968,8,(873)-718-9670,law36.com,Michigan State Bar - dir.michbar.org
MI570474,Honigman - Ithaca Office,Springfield,Ithaca,MI,Civil,2002,30,(202)-765-3202,legal596.com,Michigan State Bar - dir.michbar.org
MI912078,Johnson & Associates,Springfield,Ithaca,MI,Civil,1963,44,(363)-300-9997,legal133.com,Michigan State Bar - dir.michbar.org
MI271442,Jones & Associates,Springfield,Ithaca,MI,Litigation,1978,10,(771)-690-5598,legal501.com,Michigan State Bar - dir.michbar.org
MI507131,Latham & Watkins - Ithaca Office,Springfield,Ithaca,MI,Civil,1988,43,(616)-858-7065,law641.com,Michigan State Bar - dir.michbar.org
MI645937,Law Firm,Springfield,Ithaca,MI,Litigation,2012,38,(470)-542-2976,legal841.com,Michigan State Bar - dir.michbar.org
MI429480,Legal Group,Springfield,Ithaca,MI,Multi-specialty,2009,18,(587)-851-2328,legal869.com,Michigan State Bar - dir.michbar.org
MI817401,Sinas Dramis Busema - Ithaca Office,Springfield,Ithaca,MI,Litigation,1990,18,(729)-470-7945,law529.com,Michigan State Bar - dir.michbar.org
MI199154,Warner Norcross & Judd - Ithaca Office,Springfield,Ithaca,MI,General,1967,21,(869)-806-4347,firm334.com,Michigan State Bar - dir.michbar.org
MI964404,Bodman - Jackson Office,Springfield,Jackson,MI,Litigation,2005,42,(422)-813-1592,firm486.com,Michigan State Bar - dir.michbar.org
MI925861,Brown & Associates,Springfield,Jackson,MI,Real Estate,1952,46,(736)-983-3946,legal953.com,Michigan State Bar - dir.michbar.org
MI118411,Butzel Long - Jackson Office,Springfield,Jackson,MI,Multi-specialty,2010,42,(253)-243-2262,legal337.com,Michigan State Bar - dir.michbar.org
MI500049,Jones & Associates,Springfield,Jackson,MI,Corporate,1956,28,(811)-272-6616,firm633.com,Michigan State Bar - dir.michbar.org
MI298570,Law Firm,Springfield,Jackson,MI,Multi-specialty,1977,2,(861)-806-2763,legal830.com,Michigan State Bar - dir.michbar.org
MI543339,Legal Group,Springfield,Jackson,MI,General,2005,34,(456)-238-4585,legal805.com,Michigan State Bar - dir.michbar.org
MI741595,"Miller, Canfield, Paddock and Stone, PLC - Jackson Office",Springfield,Jackson,MI,Real Estate,1977,47,(323)-545-2862,law62.com,Michigan State Bar - dir.michbar.org
MI328990,Rodriguez & Associates,Springfield,Jackson,MI,Litigation,2008,34,(316)-848-2718,legal325.com,Michigan State Bar - dir.michbar.org
MI529695,Smith & Associates,Springfield,Jackson,MI,Corporate,2005,40,(663)-627-3307,firm674.com,Michigan State Bar - dir.michbar.org
MI201668,Warner Norcross & Judd - Jackson Office,Springfield,Jackson,MI,Litigation,1986,49,(757)-549-3573,firm145.com,Michigan State Bar - dir.michbar.org
MI161369,Associates,Kalamazoo,Kalamazoo,MI,Family,1981,30,(270)-345-4118,legal191.com,Michigan State Bar - dir.michbar.org
MI749834,Braun Kendrick Finkbeiner - Kalamazoo Office,Kalamazoo,Kalamazoo,MI,General,2004,8,(971)-521-7110,firm430.com,Michigan State Bar - dir.michbar.org
MI250432,Clark Hill - Kalamazoo Office,Kalamazoo,Kalamazoo,MI,Family,1975,47,(556)-679-7476,firm93.com,Michigan State Bar - dir.michbar.org
MI667445,Davis & Associates,Kalamazoo,Kalamazoo,MI,Corporate,1989,18,(952)-602-2456,firm39.com,Michigan State Bar - dir.michbar.org
MI894659,Fraser Trebilcock - Kalamazoo Office,Kalamazoo,Kalamazoo,MI,Civil,2016,46,(694)-340-1206,law717.com,Michigan State Bar - dir.michbar.org
MI889908,Garan Lucow Miller - Kalamazoo Office,Kalamazoo,Kalamazoo,MI,Family,1978,3,(833)-249-7526,law934.com,Michigan State Bar - dir.michbar.org
MI801923,"Jaffe, Raitt, Heuer & Weiss - Kalamazoo Office",Kalamazoo,Kalamazoo,MI,General,1989,20,(874)-494-5785,firm585.com,Michigan State Bar - dir.michbar.org
MI768926,Kitch Drutchas Wagner - Kalamazoo Office,Kalamazoo,Kalamazoo,MI,Civil,1987,38,(499)-463-2101,law720.com,Michigan State Bar - dir.michbar.org
MI784032,Miller Johnson - Kalamazoo Office,Kalamazoo,Kalamazoo,MI,Civil,1982,26,(355)-846-3330,law44.com,Michigan State Bar - dir.michbar.org
MI138853,"Miller, Canfield, Paddock and Stone, PLC - Kalamazoo Office",Kalamazoo,Kalamazoo,MI,Litigation,2001,8,(313)-689-5738,law702.com,Michigan State Bar - dir.michbar.org
MI383816,Williams & Associates,Kalamazoo,Kalamazoo,MI,Litigation,1953,3,(724)-302-7116,law666.com,Michigan State Bar - dir.michbar.org
MI620851,Brown & Associates,Springfield,Kalkaska,MI,General,1975,48,(840)-687-3241,legal863.com,Michigan State Bar - dir.michbar.org
MI638741,Butzel Long - Kalkaska Office,Springfield,Kalkaska,MI,Litigation,1964,27,(801)-270-3767,legal413.com,Michigan State Bar - dir.michbar.org
MI166776,Counsel,Springfield,Kalkaska,MI,Civil,1955,21,(234)-992-1259,legal373.com,Michigan State Bar - dir.michbar.org
MI805517,Davis & Associates,Springfield,Kalkaska,MI,Family,1986,41,(980)-775-9799,legal345.com,Michigan State Bar - dir.michbar.org
MI134758,Fraser Trebilcock - Kalkaska Office,Springfield,Kalkaska,MI,Litigation,1999,34,(296)-730-8932,law757.com,Michigan State Bar - dir.michbar.org
MI169728,Garan Lucow Miller - Kalkaska Office,Springfield,Kalkaska,MI,General,1975,25,(613)-817-3677,firm217.com,Michigan State Bar - dir.michbar.org
MI671764,Johnson & Associates,Springfield,Kalkaska,MI,Litigation,1981,22,(362)-378-6680,firm739.com,Michigan State Bar - dir.michbar.org
MI604359,Law Firm,Springfield,Kalkaska,MI,Litigation,1994,33,(391)-947-1302,firm126.com,Michigan State Bar - dir.michbar.org
MI437133,Miller & Associates,Springfield,Kalkaska,MI,Litigation,2013,27,(512)-497-4114,law170.com,Michigan State Bar - dir.michbar.org
MI309018,Partners,Springfield,Kalkaska,MI,Litigation,1994,38,(590)-515-9617,firm75.com,Michigan State Bar - dir.michbar.org
MI222526,Rodriguez & Associates,Springfield,Kalkaska,MI,Civil,1987,7,(787)-228-8869,legal235.com,Michigan State Bar - dir.michbar.org
MI872829,Brown & Associates,Grand Rapids,Kent,MI,Real Estate,2013,30,(502)-613-8967,legal592.com,Michigan State Bar - dir.michbar.org
MI945183,Kitch Drutchas Wagner - Kent Office,Grand Rapids,Kent,MI,Real Estate,1963,14,(770)-751-6551,legal690.com,Michigan State Bar - dir.michbar.org
MI162081,Legal Group,Grand Rapids,Kent,MI,Litigation,1979,11,(283)-354-8399,legal382.com,Michigan State Bar - dir.michbar.org
MI730451,Rodriguez & Associates,Grand Rapids,Kent,MI,General,2001,50,(750)-260-2413,law289.com,Michigan State Bar - dir.michbar.org
MI998255,Smith & Associates,Grand Rapids,Kent,MI,Litigation,1961,27,(738)-561-1680,firm728.com,Michigan State Bar - dir.michbar.org
MI360601,Williams & Associates,Grand Rapids,Kent,MI,Multi-specialty,2003,50,(960)-888-6381,law193.com,Michigan State Bar - dir.michbar.org
MI743552,Associates,Springfield,Keweenaw,MI,Family,2020,34,(425)-622-5278,legal450.com,Michigan State Bar - dir.michbar.org
MI988844,Braun Kendrick Finkbeiner - Keweenaw Office,Springfield,Keweenaw,MI,General,1968,50,(270)-355-5568,firm396.com,Michigan State Bar - dir.michbar.org
MI320755,Butzel Long - Keweenaw Office,Springfield,Keweenaw,MI,Real Estate,2013,50,(825)-458-8327,legal720.com,Michigan State Bar - dir.michbar.org
MI290737,Counsel,Springfield,Keweenaw,MI,Real Estate,1971,50,(857)-678-6437,law210.com,Michigan State Bar - dir.michbar.org
MI782703,Jones & Associates,Springfield,Keweenaw,MI,Litigation,2009,49,(959)-864-8639,legal705.com,Michigan State Bar - dir.michbar.org
MI107094,Law Firm,Springfield,Keweenaw,MI,Real Estate,1957,44,(215)-707-3957,firm562.com,Michigan State Bar - dir.michbar.org
