firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,avvo_rating,google_rating,firm_type,status
NC-000377,Rogers Services,Hyde (County),Hyde,NC,Family Law; Debt Collection; Estate Taxes; Arbitration,2003,284,(980) 624-6065,https://rogersserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,3.6,Very Large (200+),ACTIVE
NC-000378,Taylor & Peterson,Hyde (County),Hyde,NC,Probate; Employment Law,2000,260,(704) 646-9695,https://taylorandpetersonlaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,4.8,Very Large (200+),ACTIVE
NC-000379,Gonzalez Law,Hyde (County),Hyde,NC,Mediation; Criminal Defense; Medical Malpractice,1965,101,(984) 741-3539,https://gonzalezlawlaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,4.1,Large (50-200),ACTIVE
NC-000380,Young Group,Hyde (County),Hyde,NC,Civil Litigation; Divorce; Property Law; Patent Law,1973,17,(828) 214-2643,https://younggrouplaw.com,North Carolina State Bar + Public Registry + Avvo,9.4,4.7,Mid-Size (11-50),ACTIVE
NC-000381,"Clark, Rodriguez, Walker & Associates",Hyde (County),Hyde,NC,Tax Law; Arbitration; Construction Law; Debt Collection,1968,3,(252) 222-5737,https://clarkrodriguezwalkerandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.6,4.0,Small Firm (2-10),ACTIVE
NC-000382,Morris Associates,Hyde (County),Hyde,NC,Personal Injury; Divorce; Debt Collection; Property Law,2012,40,(984) 206-4957,https://morrisassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.3,4.6,Mid-Size (11-50),ACTIVE
NC-000383,Campbell Law Firm,Hyde (County),Hyde,NC,Workers Compensation; Estate Planning; Civil Litigation; DUI/DWI,1987,136,(828) 318-3060,https://campbelllawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.0,4.4,Large (50-200),ACTIVE
NC-000384,"Davis, Reed, Allen & Associates",Statesville,Iredell,NC,Custody; Alternative Dispute Resolution; Family Law,1967,1,(910) 719-5765,https://davisreedallenandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.4,4.0,Solo Practice,ACTIVE
NC-000385,"Perez, King, Collins & Associates",Mooresville,Iredell,NC,HR Compliance; Landlord/Tenant; Employment Law; Probate; Property Law,1985,1,(984) 449-9366,https://perezkingcollinsandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,4.2,Solo Practice,ACTIVE
NC-000386,Evans Legal Services,Troutman,Iredell,NC,Business Law; Tax Law,1994,73,(919) 242-2192,https://evanslegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,4.3,Large (50-200),ACTIVE
NC-000387,"Allen, Peterson, Anderson & Associates",Harmony,Iredell,NC,Real Estate; Criminal Law; Property Law; Debt Collection; Medical Malpractice,1988,21,(252) 603-3422,https://allenpetersonandersonandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,3.7,Mid-Size (11-50),ACTIVE
NC-000388,King Law Firm,Statesville,Iredell,NC,Employment Law; Debt Collection,1964,1,(704) 540-9655,https://kinglawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,5.0,Solo Practice,ACTIVE
NC-000389,Walker PLLC,Mooresville,Iredell,NC,Civil Litigation; Bankruptcy; Property Law,2009,245,(828) 476-6910,https://walkerpllclaw.com,North Carolina State Bar + Public Registry + Avvo,9.0,3.8,Very Large (200+),ACTIVE
NC-000390,"Ramirez, Stewart & Associates",Troutman,Iredell,NC,Intellectual Property; Criminal Defense; Tax Law; Business Law; Medical Malpractice,2007,46,(919) 347-6608,https://ramirezstewartandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,3.5,Mid-Size (11-50),ACTIVE
NC-000391,Rodriguez Law Firm,Harmony,Iredell,NC,Administrative Law; Environmental Law; Wills & Trusts,2009,26,(828) 958-5599,https://rodriguezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.6,4.0,Mid-Size (11-50),ACTIVE
NC-000392,"Bell, Parker & Associates",Jackson (County),Jackson,NC,Wills & Trusts; Environmental Law; Corporate Law; Property Law,1987,9,(704) 531-8238,https://bellparkerandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,10.0,4.5,Small Firm (2-10),ACTIVE
NC-000393,"Jackson, Lewis & Associates",Jackson (County),Jackson,NC,Property Law; Bankruptcy; Administrative Law; Employment Law; Alternative Dispute Resolution,1961,3,(919) 444-6747,https://jacksonlewisandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.5,4.5,Small Firm (2-10),ACTIVE
NC-000394,King Attorneys at Law,Jackson (County),Jackson,NC,Criminal Law; Contract Law; Consumer Protection; HR Compliance,1966,19,(828) 900-1218,https://kingattorneysatlawlaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,4.6,Mid-Size (11-50),ACTIVE
NC-000395,Scott Services,Jackson (County),Jackson,NC,Arbitration; Criminal Defense; Tax Law; HR Compliance,1995,6,(336) 446-4143,https://scottserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,4.1,Small Firm (2-10),ACTIVE
NC-000396,Perez Legal Services,Jackson (County),Jackson,NC,Personal Injury; DUI/DWI,2010,300,(252) 793-6773,https://perezlegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,4.9,Very Large (200+),ACTIVE
NC-000397,Thomas Solutions,Jackson (County),Jackson,NC,Employment Law; Workers Compensation,2014,28,(336) 641-1110,https://thomassolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,4.0,Mid-Size (11-50),ACTIVE
NC-000398,Wright PLLC,Jackson (County),Jackson,NC,Tax Law; Bankruptcy,1970,9,(336) 376-1356,https://wrightpllclaw.com,North Carolina State Bar + Public Registry + Avvo,10.0,4.1,Small Firm (2-10),ACTIVE
NC-000399,Wright Law Firm,Jackson (County),Jackson,NC,Immigration Law; Property Law; DUI/DWI,1992,201,(336) 768-4463,https://wrightlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,4.7,Very Large (200+),ACTIVE
NC-000400,Martin LLC,Johnston (County),Johnston,NC,Wills & Trusts; Workers Compensation,1980,5,(984) 332-2562,https://martinllclaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,4.0,Small Firm (2-10),ACTIVE
NC-000401,Peterson Law Firm,Johnston (County),Johnston,NC,Contract Law; HR Compliance; Intellectual Property; Wills & Trusts; Probate,1993,10,(828) 729-4144,https://petersonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,3.8,Small Firm (2-10),ACTIVE
NC-000402,Morgan Office,Johnston (County),Johnston,NC,Arbitration; Divorce,1990,23,(919) 804-8765,https://morganofficelaw.com,North Carolina State Bar + Public Registry + Avvo,9.4,3.8,Mid-Size (11-50),ACTIVE
NC-000403,Rodriguez Law Group,Johnston (County),Johnston,NC,Civil Litigation; Business Law; HR Compliance; Personal Injury,1972,9,(828) 647-3178,https://rodriguezlawgrouplaw.com,North Carolina State Bar + Public Registry + Avvo,9.3,4.0,Small Firm (2-10),ACTIVE
NC-000404,Reeves Solutions,Johnston (County),Johnston,NC,Probate; Estate Planning,1960,1,(984) 724-7945,https://reevessolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.9,Solo Practice,ACTIVE
NC-000405,Harris Law Firm,Johnston (County),Johnston,NC,Criminal Law; Arbitration; Administrative Law; Wills & Trusts,2000,16,(910) 472-8714,https://harrislawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,3.9,Mid-Size (11-50),ACTIVE
NC-000406,"Wright, Allen, Gonzalez & Associates",Johnston (County),Johnston,NC,Personal Injury; Custody; Estate Planning; Workers Compensation; Bankruptcy,1991,52,(910) 452-6749,https://wrightallengonzalezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.2,Large (50-200),ACTIVE
NC-000407,"Evans, Martinez, Lee & Associates",Jones (County),Jones,NC,Alternative Dispute Resolution; Criminal Defense; Contract Law; Bankruptcy; DUI/DWI,1962,2,(910) 755-9135,https://evansmartinezleeandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.4,4.1,Small Firm (2-10),ACTIVE
NC-000408,Hernandez Legal Services,Jones (County),Jones,NC,Family Law; Personal Injury,1996,4,(980) 294-2330,https://hernandezlegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,4.0,Small Firm (2-10),ACTIVE
NC-000409,Allen Solutions,Jones (County),Jones,NC,Tax Law; Corporate Law,2002,3,(336) 616-7840,https://allensolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,4.7,Small Firm (2-10),ACTIVE
NC-000410,"Johnson, Wright, Moore & Associates",Jones (County),Jones,NC,Consumer Protection; Landlord/Tenant; Appeals,1984,1,(910) 635-8868,https://johnsonwrightmooreandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.1,4.3,Solo Practice,ACTIVE
NC-000411,Smith & Associates,Jones (County),Jones,NC,Corporate Law; DUI/DWI,1978,1,(252) 792-2073,https://smithandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.4,3.9,Solo Practice,ACTIVE
NC-000412,"Ramirez, Walker, Brown & Associates",Jones (County),Jones,NC,Arbitration; Probate; Contract Law; Bankruptcy,1975,1,(336) 686-4972,https://ramirezwalkerbrownandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,4.4,Solo Practice,ACTIVE
NC-000413,Sanchez Associates,Jones (County),Jones,NC,Corporate Law; Employment Law; Custody,2005,1,(910) 752-5836,https://sanchezassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.2,3.6,Solo Practice,ACTIVE
NC-000414,Garcia Attorneys at Law,Lee (County),Lee,NC,Immigration Law; Debt Collection; Personal Injury; Mediation; Arbitration,1979,25,(336) 451-3079,https://garciaattorneysatlawlaw.com,North Carolina State Bar + Public Registry + Avvo,7.2,5.0,Mid-Size (11-50),ACTIVE
NC-000415,Davis PLLC,Lee (County),Lee,NC,Criminal Law; Workers Compensation,1960,2,(980) 924-3185,https://davispllclaw.com,North Carolina State Bar + Public Registry + Avvo,8.6,3.5,Small Firm (2-10),ACTIVE
NC-000416,Robinson Law Firm,Lee (County),Lee,NC,Estate Taxes; Alternative Dispute Resolution; Construction Law; Environmental Law,1988,81,(828) 246-8312,https://robinsonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,4.4,Large (50-200),ACTIVE
NC-000417,Martinez Legal Services,Lee (County),Lee,NC,Debt Collection; Family Law; Environmental Law; Administrative Law,2015,5,(336) 874-3641,https://martinezlegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,3.9,Small Firm (2-10),ACTIVE
NC-000418,Rodriguez Law Firm,Lee (County),Lee,NC,Employment Law; Administrative Law,1989,7,(984) 220-2928,https://rodriguezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,4.6,Small Firm (2-10),ACTIVE
NC-000419,Cooper & Associates,Lee (County),Lee,NC,Divorce; Custody,2005,265,(910) 440-9995,https://cooperandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,10.0,4.5,Very Large (200+),ACTIVE
NC-000420,Morgan Law Firm,Lee (County),Lee,NC,Immigration Law; Wills & Trusts,1989,1,(828) 733-4038,https://morganlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,10.0,3.7,Solo Practice,ACTIVE
NC-000421,Torres Law Firm,Lenoir (County),Lenoir,NC,Patent Law; Family Law,2010,1,(910) 324-5030,https://torreslawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,3.8,Solo Practice,ACTIVE
NC-000422,Evans Group,Lenoir (County),Lenoir,NC,Intellectual Property; Debt Collection; Business Law,1967,49,(828) 516-7593,https://evansgrouplaw.com,North Carolina State Bar + Public Registry + Avvo,7.0,4.3,Mid-Size (11-50),ACTIVE
NC-000423,Gonzalez & Associates,Lenoir (County),Lenoir,NC,Estate Taxes; Estate Planning; Tax Law; Probate,2013,10,(252) 365-4405,https://gonzalezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.6,4.7,Small Firm (2-10),ACTIVE
NC-000424,Garcia Law Firm,Lenoir (County),Lenoir,NC,Custody; HR Compliance; Immigration Law; Patent Law; DUI/DWI,1988,1,(704) 771-4135,https://garcialawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,3.8,Solo Practice,ACTIVE
NC-000425,Rodriguez Law Firm,Lenoir (County),Lenoir,NC,Probate; Medical Malpractice; Workers Compensation; Construction Law; HR Compliance,1984,8,(828) 560-5858,https://rodriguezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,4.5,Small Firm (2-10),ACTIVE
NC-000426,Allen Law Firm,Lenoir (County),Lenoir,NC,Probate; Civil Litigation,1997,9,(828) 562-4882,https://allenlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.4,4.3,Small Firm (2-10),ACTIVE
NC-000427,Wilson Services,Lenoir (County),Lenoir,NC,Debt Collection; Construction Law; Contract Law,1986,31,(980) 965-8325,https://wilsonserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,7.8,4.3,Mid-Size (11-50),ACTIVE
NC-000428,Perez Attorneys,Lincoln (County),Lincoln,NC,Bankruptcy; Consumer Protection,2004,6,(919) 677-5917,https://perezattorneyslaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,4.1,Small Firm (2-10),ACTIVE
NC-000429,Thompson Firm,Lincoln (County),Lincoln,NC,Mediation; Employment Law,1960,151,(252) 530-1468,https://thompsonfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,4.6,Large (50-200),ACTIVE
NC-000430,Robinson PLLC,Lincoln (County),Lincoln,NC,Criminal Defense; Medical Malpractice; DUI/DWI; Consumer Protection,1981,219,(910) 668-5798,https://robinsonpllclaw.com,North Carolina State Bar + Public Registry + Avvo,9.0,4.4,Very Large (200+),ACTIVE
NC-000431,Cooper & Martin,Lincoln (County),Lincoln,NC,Real Estate; Environmental Law; Custody; Landlord/Tenant; Consumer Protection,1992,48,(336) 684-8787,https://cooperandmartinlaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,4.5,Mid-Size (11-50),ACTIVE
NC-000432,"Jones, Young, Harris & Associates",Lincoln (County),Lincoln,NC,Estate Taxes; Divorce; Workers Compensation,1982,1,(252) 379-4335,https://jonesyoungharrisandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.2,3.5,Solo Practice,ACTIVE
NC-000433,Morgan Law Firm,Lincoln (County),Lincoln,NC,Bankruptcy; Patent Law; Contract Law; Consumer Protection; Real Estate,1996,46,(828) 716-7763,https://morganlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.3,4.4,Mid-Size (11-50),ACTIVE
NC-000434,Martinez and Miller,Lincoln (County),Lincoln,NC,Personal Injury; Appeals; Corporate Law; Employment Law; Workers Compensation,2006,1,(336) 988-7908,https://martinezandmillerlaw.com,North Carolina State Bar + Public Registry + Avvo,8.5,4.5,Solo Practice,ACTIVE
NC-000435,Williams Law,Macon (County),Macon,NC,Criminal Law; Family Law; Mediation; Real Estate,1996,1,(980) 249-6290,https://williamslawlaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,4.4,Solo Practice,ACTIVE
NC-000436,Robinson Law Firm,Macon (County),Macon,NC,Corporate Law; Consumer Protection,1996,2,(252) 607-9248,https://robinsonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.6,3.7,Small Firm (2-10),ACTIVE
NC-000437,Lewis Attorneys,Macon (County),Macon,NC,Administrative Law; Consumer Protection; Corporate Law; Civil Litigation; DUI/DWI,2006,6,(984) 858-9925,https://lewisattorneyslaw.com,North Carolina State Bar + Public Registry + Avvo,9.1,3.7,Small Firm (2-10),ACTIVE
NC-000438,Gonzalez PLLC,Macon (County),Macon,NC,Bankruptcy; Contract Law; Divorce; Appeals; DUI/DWI,1994,40,(910) 620-6727,https://gonzalezpllclaw.com,North Carolina State Bar + Public Registry + Avvo,9.5,4.8,Mid-Size (11-50),ACTIVE
NC-000439,Miller Law Firm,Macon (County),Macon,NC,Construction Law; Tax Law; Appeals,1988,10,(910) 754-6772,https://millerlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,4.6,Small Firm (2-10),ACTIVE
NC-000440,Gonzalez Law Firm,Macon (County),Macon,NC,Real Estate; Custody,2004,15,(910) 596-9044,https://gonzalezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,4.2,Mid-Size (11-50),ACTIVE
NC-000441,Peterson LLC,Macon (County),Macon,NC,Mediation; Estate Planning,1987,1,(336) 897-6151,https://petersonllclaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,3.8,Solo Practice,ACTIVE
NC-000442,Campbell Law,Madison (County),Madison,NC,Real Estate; Immigration Law; Wills & Trusts; Property Law,2012,34,(919) 262-1877,https://campbelllawlaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,4.9,Mid-Size (11-50),ACTIVE
NC-000443,Rogers & Associates,Madison (County),Madison,NC,Employment Law; Bankruptcy; Estate Planning; Consumer Protection; Workers Compensation,1996,79,(910) 474-6699,https://rogersandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,4.6,Large (50-200),ACTIVE
NC-000444,Stewart Legal Services,Madison (County),Madison,NC,Bankruptcy; Construction Law; Patent Law,1989,20,(910) 645-6453,https://stewartlegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,3.9,Mid-Size (11-50),ACTIVE
NC-000445,Jackson Law Firm,Madison (County),Madison,NC,Property Law; DUI/DWI,1981,31,(910) 202-6394,https://jacksonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.7,3.9,Mid-Size (11-50),ACTIVE
NC-000446,Martinez Law Firm,Madison (County),Madison,NC,Environmental Law; Criminal Defense; HR Compliance; DUI/DWI; Medical Malpractice,2006,4,(336) 740-7393,https://martinezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,4.9,Small Firm (2-10),ACTIVE
NC-000447,Torres and Moore,Madison (County),Madison,NC,Criminal Defense; Employment Law; Medical Malpractice,1987,2,(704) 283-2174,https://torresandmoorelaw.com,North Carolina State Bar + Public Registry + Avvo,8.3,3.9,Small Firm (2-10),ACTIVE
NC-000448,Lewis Law Firm,Madison (County),Madison,NC,Immigration Law; DUI/DWI,2012,1,(704) 556-8104,https://lewislawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,4.1,Solo Practice,ACTIVE
NC-000449,Wright and Rodriguez,Martin (County),Martin,NC,Patent Law; Intellectual Property; Estate Planning,1980,96,(336) 573-4888,https://wrightandrodriguezlaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,4.9,Large (50-200),ACTIVE
NC-000450,Peterson Solutions,Martin (County),Martin,NC,Immigration Law; DUI/DWI; Divorce; Consumer Protection,1969,257,(704) 582-6302,https://petersonsolutionslaw.com,North Carolina State Bar + Public Registry + Avvo,9.3,4.2,Very Large (200+),ACTIVE
NC-000451,Reed PLLC,Martin (County),Martin,NC,Personal Injury; Administrative Law; Appeals; Employment Law; Debt Collection,1990,3,(910) 798-1461,https://reedpllclaw.com,North Carolina State Bar + Public Registry + Avvo,8.2,5.0,Small Firm (2-10),ACTIVE
NC-000452,"Hernandez, Allen, Ramirez & Associates",Martin (County),Martin,NC,Immigration Law; Estate Taxes; Alternative Dispute Resolution,2013,1,(919) 495-5188,https://hernandezallenramirezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,4.1,Solo Practice,ACTIVE
NC-000453,Clark & Associates,Martin (County),Martin,NC,Appeals; Civil Litigation; Contract Law; Personal Injury; Employment Law,1993,15,(984) 914-4590,https://clarkandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.5,4.5,Mid-Size (11-50),ACTIVE
NC-000454,"Sanchez, Martin, Reeves & Associates",Martin (County),Martin,NC,Arbitration; Estate Taxes; Landlord/Tenant; Custody,1987,36,(919) 215-8950,https://sanchezmartinreevesandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,4.0,Mid-Size (11-50),ACTIVE
NC-000455,Lee Law Firm,Martin (County),Martin,NC,Medical Malpractice; Bankruptcy; Mediation,2009,1,(910) 331-3196,https://leelawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,7.7,4.4,Solo Practice,ACTIVE
NC-000456,Thompson Law Firm,McDowell (County),McDowell,NC,Immigration Law; Debt Collection; Medical Malpractice,1983,8,(252) 792-1175,https://thompsonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,4.5,Small Firm (2-10),ACTIVE
NC-000457,Taylor Law Firm,McDowell (County),McDowell,NC,Wills & Trusts; Criminal Law; Administrative Law; Intellectual Property,1964,11,(980) 474-7725,https://taylorlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.7,4.7,Mid-Size (11-50),ACTIVE
NC-000458,Lee Attorneys,McDowell (County),McDowell,NC,Estate Planning; Arbitration; Environmental Law; Bankruptcy; Consumer Protection,2012,9,(910) 819-4957,https://leeattorneyslaw.com,North Carolina State Bar + Public Registry + Avvo,8.1,3.5,Small Firm (2-10),ACTIVE
NC-000459,Gonzalez Legal Services,McDowell (County),McDowell,NC,Estate Taxes; Appeals; Custody; Mediation,2007,4,(984) 707-7742,https://gonzalezlegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,7.1,4.7,Small Firm (2-10),ACTIVE
NC-000460,"Hernandez, Ramirez, Peterson & Associates",McDowell (County),McDowell,NC,Immigration Law; Appeals,1979,229,(910) 571-6270,https://hernandezramirezpetersonandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,4.2,Very Large (200+),ACTIVE
NC-000461,Young Law Firm,McDowell (County),McDowell,NC,Environmental Law; Criminal Defense; Real Estate; Tax Law; Civil Litigation,1963,10,(980) 744-2211,https://younglawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,4.3,Small Firm (2-10),ACTIVE
NC-000462,"Morris, Collins, Gonzalez & Associates",McDowell (County),McDowell,NC,Workers Compensation; Immigration Law,1983,2,(980) 744-5263,https://morriscollinsgonzalezandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.5,3.9,Small Firm (2-10),ACTIVE
NC-000463,Campbell & Torres,Charlotte,Mecklenburg,NC,Medical Malpractice; Immigration Law,1969,1,(984) 387-9088,https://campbellandtorreslaw.com,North Carolina State Bar + Public Registry + Avvo,7.9,4.7,Solo Practice,ACTIVE
NC-000464,Peterson Law Firm,Matthews,Mecklenburg,NC,Wills & Trusts; Civil Litigation; Debt Collection; Criminal Law; Contract Law,1984,96,(910) 406-4029,https://petersonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.9,3.9,Large (50-200),ACTIVE
NC-000465,"Edwards, Scott, Reeves & Associates",Cornelius,Mecklenburg,NC,Family Law; Probate; Wills & Trusts; Bankruptcy,1992,5,(828) 205-3002,https://edwardsscottreevesandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.4,4.7,Small Firm (2-10),ACTIVE
NC-000466,Perez Law Firm,Pineville,Mecklenburg,NC,Criminal Defense; Immigration Law; Civil Litigation; Business Law,2015,40,(828) 272-6199,https://perezlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,3.8,Mid-Size (11-50),ACTIVE
NC-000467,Wright and Wright,Huntersville,Mecklenburg,NC,Probate; Contract Law,1967,7,(704) 465-5368,https://wrightandwrightlaw.com,North Carolina State Bar + Public Registry + Avvo,8.2,5.0,Small Firm (2-10),ACTIVE
NC-000468,White LLC,Charlotte,Mecklenburg,NC,Civil Litigation; Family Law; DUI/DWI,1982,248,(984) 862-7959,https://whitellclaw.com,North Carolina State Bar + Public Registry + Avvo,9.8,4.5,Very Large (200+),ACTIVE
NC-000469,Rodriguez Associates,Matthews,Mecklenburg,NC,Contract Law; Estate Planning,2014,184,(984) 921-9072,https://rodriguezassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.8,4.7,Large (50-200),ACTIVE
NC-000470,Wright Attorneys at Law,Mitchell (County),Mitchell,NC,Intellectual Property; Patent Law,2015,7,(984) 598-7476,https://wrightattorneysatlawlaw.com,North Carolina State Bar + Public Registry + Avvo,8.9,4.6,Small Firm (2-10),ACTIVE
NC-000471,Perez and Reed,Mitchell (County),Mitchell,NC,Appeals; Family Law; Probate; Wills & Trusts,1975,5,(704) 700-8968,https://perezandreedlaw.com,North Carolina State Bar + Public Registry + Avvo,7.9,4.2,Small Firm (2-10),ACTIVE
NC-000472,Taylor Legal,Mitchell (County),Mitchell,NC,Probate; Criminal Law,2015,4,(984) 374-3487,https://taylorlegallaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,4.8,Small Firm (2-10),ACTIVE
NC-000473,"Jackson, Thompson, Lee & Associates",Mitchell (County),Mitchell,NC,Medical Malpractice; Immigration Law; Custody; Alternative Dispute Resolution,1967,48,(910) 885-7247,https://jacksonthompsonleeandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.6,4.5,Mid-Size (11-50),ACTIVE
NC-000474,Lee Legal Services,Mitchell (County),Mitchell,NC,Property Law; Civil Litigation; Criminal Defense; HR Compliance; Estate Planning,1996,269,(980) 553-1111,https://leelegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,3.6,Very Large (200+),ACTIVE
NC-000475,Johnson Law Firm,Mitchell (County),Mitchell,NC,Immigration Law; Family Law; Arbitration; Civil Litigation,1996,100,(336) 719-8763,https://johnsonlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,9.9,3.8,Large (50-200),ACTIVE
NC-000476,Miller Associates,Mitchell (County),Mitchell,NC,Mediation; Consumer Protection; Debt Collection; Estate Taxes,1983,2,(828) 664-3056,https://millerassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.4,4.9,Small Firm (2-10),ACTIVE
NC-000477,Morgan & Associates,Montgomery (County),Montgomery,NC,Consumer Protection; Criminal Law; Immigration Law; Alternative Dispute Resolution,2009,1,(828) 966-3190,https://morganandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.2,3.6,Solo Practice,ACTIVE
NC-000478,Morgan Law Firm,Montgomery (County),Montgomery,NC,Custody; Corporate Law; Employment Law,1991,1,(910) 670-6341,https://morganlawfirmlaw.com,North Carolina State Bar + Public Registry + Avvo,8.4,4.0,Solo Practice,ACTIVE
NC-000479,Jones PLLC,Montgomery (County),Montgomery,NC,Contract Law; Family Law,2000,38,(704) 991-3404,https://jonespllclaw.com,North Carolina State Bar + Public Registry + Avvo,8.0,4.9,Mid-Size (11-50),ACTIVE
NC-000480,Thompson Legal,Montgomery (County),Montgomery,NC,Family Law; Estate Taxes,2015,29,(252) 581-7172,https://thompsonlegallaw.com,North Carolina State Bar + Public Registry + Avvo,8.9,4.2,Mid-Size (11-50),ACTIVE
NC-000481,"Torres, White, Phillips & Associates",Montgomery (County),Montgomery,NC,Workers Compensation; Tax Law,1990,11,(252) 888-3855,https://torreswhitephillipsandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,7.8,4.9,Mid-Size (11-50),ACTIVE
NC-000482,Davis Legal Services,Montgomery (County),Montgomery,NC,Immigration Law; Consumer Protection,2008,108,(984) 556-1447,https://davislegalserviceslaw.com,North Carolina State Bar + Public Registry + Avvo,8.8,5.0,Large (50-200),ACTIVE
NC-000483,"Moore, Campbell, Phillips & Associates",Montgomery (County),Montgomery,NC,Personal Injury; Estate Taxes; Alternative Dispute Resolution,1960,47,(252) 449-8275,https://moorecampbellphillipsandassociateslaw.com,North Carolina State Bar + Public Registry + Avvo,9.6,3.6,Mid-Size (11-50),ACTIVE
